 110327Karjalankatu                            Karjalankatu                            6676011255211660.1923424.93625 
 110328Sipoonkatu                              Sipoonkatu                              6676221255236360.1942024.94075 
 110329Savonkatu                               Savonkatu                               6676335255211960.1952524.93639 
 110331Kulttuuritalo                           Kulttuuritalo                           6675476255255860.1874924.94408 
 110332Porvoonkatu                             Porvoonkatu                             6675709255271760.1895624.94700 
 110333Diakoniapuisto                          Diakoniapuisto                          0      0      0.0000000.000000 
 110334Diakoniapuisto                          Diakoniapuisto                          0      0      0.0000000.000000 
 110335Savonkatu                               Savonkatu                               0      0      0.0000000.000000 
 110336Porvoonkatu                             Porvoonkatu                             6675665255271360.1891624.94692 
 110337Porvoonkatu                             Porvoonkatu                             0      0      0.0000000.000000 
 110338Hietakannaksentie                       Hietakannaksentie                       6674085255084960.1752224.91293 
 110339Apollonkatu                             Apollonkatu                             6674152255135360.1757624.92203 
 110340Kansallismuseo                          Kansallismuseo                          6673970255198660.1740424.93339 
 110341Hesperian puisto                        Hesperian puisto                        6674406255176560.1779924.92952 
 110342Pohj. Rautatiekatu                      Pohj. Rautatiekatu                      0      0      0.0000000.000000 
 110343Kauppakorkeakoulut                      Kauppakorkeakoulut                      6673663255151560.1713524.92482 
 110345Leppäsuonkatu                           Leppäsuonkatu                           6673325255144260.1683324.92342 
 110346Pohj. Rautatiekatu                      Pohj. Rautatiekatu                      6673613255185360.1708624.93090 
 110347Pohj. Rautatiekatu                      Pohj. Rautatiekatu                      0      0      0.0000000.000000 
 110348Fredrikinkatu                           Fredrikinkatu                           0      0      0.0000000.000000 
 110349Kauppakorkeakoulut                      Kauppakorkeakoulut                      0      0      0.0000000.000000 
 110350Hietaniemenkatu                         Hietaniemenkatu                         0      0      0.0000000.000000 
 110351Perhonkatu                              Perhonkatu                              0      0      0.0000000.000000 
 110352Caloniuksenkatu                         Caloniuksenkatu                         0      0      0.0000000.000000 
 110353Caloniuksenkatu                         Caloniuksenkatu                         0      0      0.0000000.000000 
 110354Taivallahti                             Taivallahti                             6674222255110060.1764224.91749 
 110355Taivallahti                             Taivallahti                             0      0      0.0000000.000000 
 110356Perhonkatu                              Perhonkatu                              0      0      0.0000000.000000 
