2270;2;01-kesŠ-08;1;2111208;2111005;;1;0;1
2270A;1;01-kesŠ-08;1;2111209;2111205;;1;0;1
2270A;2;01-kesŠ-08;1;2612225;2612018;;1;0;1
2270N;1;07-kesŠ-10;1;2111209;2111205;;1;0;1
2270N;2;07-kesŠ-10;1;2612225;2612018;;1;0;1
2315;1;17-kesŠ-13;1;2143217;2143009;;1;0;1
2315;2;17-kesŠ-13;1;2143218;100003;;1;0;1
2315N;1;12-elo-13;1;1291120;1291220;;1;0;1
2315N;2;12-elo-13;1;2713220;2715008;;1;0;1
2321;1;10-elo-15;1;1291120;1291220;;1;0;1
2321;2;10-elo-15;1;2143218;100003;;1;0;1
2321N;1;10-elo-15;1;1291120;1291220;;1;0;1
2321N;2;10-elo-15;1;2713220;2715008;;1;0;1
2324;1;01-heinŠ-12;1;4140205;4140035;;1;0;1
2324;2;01-heinŠ-12;1;4140206;4140204;;1;;1
2324K;1;01-kesŠ-08;1;4140205;4140035;;1;0;
2324K;2;01-heinŠ-12;1;4140206;4140204;;1;0;1
2324N;1;13-elo-12;1;4120295;4120012;;1;0;1
2324N;2;13-elo-12;1;4120294;4120013;;1;0;1
2345;1;01-kesŠ-08;1;4140205;4140035;;1;0;1
2345;2;01-kesŠ-08;1;2721208;2721004;;1;;1
2345N;1;01-kesŠ-08;1;4120295;4120012;;1;0;1
2345N;2;30-touko-04;1;2721208;2721004;;1;0;1
2348;1;15-elo-16;1;2712000;2711008;;1;;1
2348;2;15-elo-16;1;2722249;2722001;;1;;1
2348V;2;15-elo-16;1;2722217;2722004;;1;;1
2349;1;15-elo-16;1;2723243;2723002;;1;;1
2349;2;15-elo-16;1;2722248;2722001;;1;;1
2349B;1;15-elo-16;1;2723238;2723236;;1;;1
2349BK;2;15-elo-16;1;2723237;2723007;;1;;1
2435;1;18-kesŠ-12;1;4170245;4170008;;1;0;1
2435;2;18-kesŠ-12;1;4170215;4170013;;1;0;1
2436;1;10-elo-15;1;4170247;4170008;;2;0;1
2436;2;10-elo-15;1;4170211;4170215;;1;0;1
2436K;1;10-elo-15;1;4170247;4170008;;2;0;1
2436K;2;10-elo-15;1;4170211;4170215;;1;0;1
2436N;1;10-elo-15;1;4150260;4150023;;1;0;1
2436N;2;10-elo-15;1;4150263;4150022;;1;0;1
2501;1;15-elo-11;1;2222205;2222022;;1;;1
2501;2;15-elo-11;1;2232204;310080;;1;0;1
2501V;1;15-elo-11;1;2222205;2222022;;1;0;1
2501V;2;15-elo-11;1;2232204;310080;;1;0;1
2502;1;10-elo-15;1;1140107;1140010;;1;0;1
2502;2;10-elo-15;1;1301122;1150010;;1;0;1
2503;1;16-elo-10;1;1140201;1140010;;1;0;1
2503;2;16-elo-10;1;1140251;1140011;;1;0;1
2505;1;28-tammi-13;1;2211292;2211296;;1;0;0
2505;2;28-tammi-13;1;2211292;2211299;;1;0;0
2512A;1;13-elo-12;1;2112261;2112014;;1;0;1
2512A;2;15-elo-11;1;2112262;2111015;;1;0;1
2512K;1;15-elo-11;1;1382288;1382276;;1;0;1
2512K;2;15-elo-11;1;1370208;1370108;;1;0;1
2533;1;12-elo-13;1;3170240;3170037;;1;0;1
2533;2;12-elo-13;1;2311210;2323007;;1;0;1
2543;1;12-elo-13;1;2131211;2131016;;1;0;1
2543;2;12-elo-13;1;2321221;2321011;;1;0;1
2550;1;23-marras-10;1;1285203;1285002;;1;0;1
2550;2;23-marras-10;1;2112262;2111015;;1;;1
2550B;2;16-elo-10;1;1291227;1293139;;1;0;1
2552;1;12-elo-13;1;1370107;1370207;;1;0;1
2552;2;12-elo-13;1;1301299;1301002;;1;0;1
2554;1;12-elo-13;1;1381101;1382127;;1;0;1
2554;2;12-elo-13;1;1370108;1382027;;1;0;1
2554K;1;12-elo-13;1;1381101;1382127;;1;0;1
2554K;2;12-elo-13;1;1370108;1382027;;1;0;1
2582;1;15-elo-16;1;2632260;2632001;;1;;1
2582;2;15-elo-16;1;2721208;2721004;;1;;1
2582B;1;15-elo-16;1;2632260;2632001;;1;;1
2582B;2;15-elo-16;1;2715236;2715016;;1;;1
2582K;1;15-elo-16;1;2632260;2632001;;1;;1
2582K;2;15-elo-16;1;2721208;2721004;;1;;1
2582KB;1;15-elo-16;1;2632260;2632001;;1;;1
2582KB;2;15-elo-16;1;2715236;2715016;;1;;1
2920P;1;13-elo-12;1;2111240;2111242;;1;0;1
2920P;2;13-elo-12;1;2111220;2111002;;1;0;1
2921P;1;13-elo-12;1;2111240;2111242;;1;0;1
2921P;2;13-elo-12;1;2133206;2133002;;1;0;1
2950P;1;15-kesŠ-15;1;2161204;2161208;;1;0;1
2950P;2;15-kesŠ-15;1;3170246;3170029;;1;0;1
3001I;1;10-heinŠ-15;4;4530551;4520501;;2;;1
3001I4;1;10-elo-15;4;4530551;4520501;;2;0;1
3001I6;1;10-elo-15;4;4530551;4520501;;2;0;1
3001I7;1;10-elo-15;4;4530551;4520501;;2;0;1
3002P;1;10-heinŠ-15;4;4530501;4700501;;2;;1
3002P4;1;10-elo-15;4;4530501;4700501;;2;0;1
3002P6;1;10-elo-15;4;4530501;4700501;;2;0;1
3002Y;1;27-maalis-16;4;6010501;6010506;;2;0;1
3002Y;2;27-maalis-16;4;6010551;6010555;;2;0;1
4001;1;13-elo-12;1;4330223;4330221;;1;0;1
4002;1;13-elo-12;1;4250205;4250207;;1;0;1
4002;2;13-elo-12;1;4250205;4250207;;1;;1
4030;1;14-joulu-09;1;4150263;4150022;;1;;1
4030;2;14-joulu-09;1;4150261;4150023;;1;;1
4035;1;18-kesŠ-12;1;4170245;4170008;;1;0;1
4035;2;18-kesŠ-12;1;4170243;4170244;;1;0;1
4035B;1;13-elo-12;1;4170246;4170245;;1;0;1
4035B;2;13-elo-12;1;4170243;4170244;;1;0;1
4036;1;20-joulu-10;1;4170246;4170245;;1;;1
4036;2;20-joulu-10;1;4170211;4170215;;1;;1
4043;1;15-elo-11;1;4210203;4210027;;1;;1
4043;2;15-elo-11;1;4210204;4180011;;1;;1
4043K;1;15-elo-11;1;4210203;4210027;;1;;1
4043K;2;15-elo-11;1;4210204;4180011;;1;;1
4043T;1;15-elo-11;1;4210203;4210027;;1;;1
4043T;2;15-elo-11;1;4210204;4180011;;1;0;1
4045;1;20-joulu-10;1;4210203;4210027;;1;;1
4045;2;20-joulu-10;1;4210204;4180011;;1;;1
4045K;1;20-joulu-10;1;4210203;4210027;;1;;1
4045K;2;20-joulu-10;1;4210204;4180011;;1;;1
4048;1;13-elo-12;1;4250205;4250207;;1;0;1
4048;2;13-elo-12;1;4250205;4250207;;1;0;1
4048A;1;13-elo-12;1;4250205;4250207;;1;0;1
4048A;2;13-elo-12;1;4250205;4250207;;1;0;1
4050;1;18-kesŠ-12;1;4140244;4140035;;1;0;0
4050;2;18-kesŠ-12;1;4120295;4120012;;1;0;1
4051;1;20-joulu-10;1;4400234;4400004;;1;0;1
4051;2;20-joulu-10;1;4150262;4150022;;1;;1
4051K;1;20-joulu-10;1;4400234;4400004;;1;0;1
4051K;2;20-joulu-10;1;4150262;4150022;;1;;1
4052;1;15-elo-11;1;4650204;4650001;;1;0;1
4052;2;15-elo-11;1;4650203;4650007;;1;0;1
4053;1;15-elo-11;1;4610203;4610012;;1;;1
4053;2;15-elo-11;1;4610202;4610012;;1;0;1
4054;1;13-elo-12;1;4630223;4630222;;1;0;1
4054;2;13-elo-12;1;4410208;4410010;;1;0;1
4055;1;08-marras-10;1;4400232;4400002;;1;0;1
4055;2;08-marras-10;1;4150205;4150023;;1;0;1
4056;1;18-kesŠ-12;1;4940215;4940213;;1;0;1
4056;2;18-kesŠ-12;1;4410208;4410010;;1;0;1
4056K;1;18-kesŠ-12;1;4940215;4940213;;1;0;1
4056K;2;18-kesŠ-12;1;4410208;4410010;;1;0;1
4057;1;13-elo-12;1;4400232;4400002;;1;0;1
4057;2;13-elo-12;1;4400233;4400207;;1;0;1
4060;1;08-marras-10;1;4610201;4610012;;1;;1
4060;2;08-marras-10;1;4610202;4610012;;1;;1
4061;2;20-joulu-13;1;4510226;4510008;;1;0;1
4062;1;12-elo-13;1;1414145;1414147;;1;0;1
4062;2;12-elo-13;1;4940214;4940007;;1;0;1
4062K;1;12-elo-13;1;4930221;4930011;;1;0;1
4062K;2;12-elo-13;1;4940214;4940007;;1;0;1
4068;1;08-marras-10;1;4610201;4610012;;1;;1
4068;2;08-marras-10;1;4610235;4610012;;1;;1
4068A;1;08-marras-10;1;4610201;4610012;;1;;1
4068A;2;08-marras-10;1;4610235;4610012;;1;;1
4070;1;08-marras-10;1;4810239;4810022;;1;;1
4070;2;08-marras-10;1;4810202;4810229;;1;;1
4071;1;06-kesŠ-11;1;4810228;4810001;;1;;1
4071;2;06-kesŠ-11;1;4810202;4810229;;1;0;1
4071A;1;06-kesŠ-11;1;4810228;4810001;;1;;1
4071A;2;06-kesŠ-11;1;4810202;4810229;;1;0;1
4071K;1;06-kesŠ-11;1;4810228;4810001;;1;;1
4072;1;16-elo-09;1;4810203;4810228;;1;;1
4072;2;16-elo-09;1;4810202;4810229;;1;;1
4072N;1;16-elo-09;1;4810203;4810228;;1;0;1
4072N;2;16-elo-09;1;4810202;4810229;;1;0;1
4073;1;13-elo-12;1;4860234;4860232;;1;0;1
4073;2;13-elo-12;1;4750207;4750205;;1;0;1
4073A;1;24-helmi-14;1;4610202;4610012;;2;0;1
4073A;2;24-helmi-14;1;4970223;4750002;;1;0;0
4077;1;27-loka-08;1;4700210;4700003;;1;;1
4077;2;27-loka-08;1;4700209;4700002;;1;;1
4087;1;27-loka-08;1;4810239;4810022;;1;0;1
4087;2;27-loka-08;1;4810240;4810021;;1;;1
4087K;1;27-loka-08;1;4810239;4810022;;1;0;1
4087K;2;27-loka-08;1;4810240;4810021;;1;;1
4099;1;31-elo-10;1;4610235;4610012;;1;;1
4099;2;31-elo-10;1;4660210;4660001;;1;;1
4311;1;10-elo-15;1;4150263;4150022;;1;0;1
4311A;1;01-tammi-16;1;4690205;4510250;;1;0;1
4311A;2;01-tammi-16;1;4150265;4150022;;2;0;1
4322;1;10-elo-15;1;1291120;1291220;;1;0;1
4322;2;10-elo-15;1;4120294;4120013;;1;0;1
4332;1;10-elo-15;1;1291120;1291220;;1;0;1
4332;2;10-elo-15;1;4130214;4130212;;1;0;1
4335;1;10-elo-15;1;4150261;4150023;;2;0;1
4335;2;10-elo-15;1;4170243;4170244;;1;0;1
4335B;1;10-elo-15;1;4170247;4170008;;1;0;1
4335B;2;10-elo-15;1;4170243;4170244;;1;0;1
4360;1;12-elo-13;1;1291220;1291030;;1;0;1
4360;2;17-kesŠ-13;1;4130214;4130212;;1;0;1
4360K;1;17-kesŠ-13;1;4120295;4120012;;1;0;1
4360K;2;28-elo-05;1;4140244;4140035;;1;;
4361;1;12-elo-13;1;1291120;1291220;;1;0;1
4361;2;12-elo-13;1;4140206;4140204;;1;0;1
4362;1;12-elo-13;1;1291120;1291220;;1;0;1
4362;2;17-kesŠ-13;1;4130214;4130212;;1;0;1
4362N;1;12-elo-13;1;1291120;1291220;;1;0;1
4362N;2;17-kesŠ-13;1;4130214;4130212;;1;0;1
4363;1;13-elo-12;1;4120295;4120012;;1;0;1
4363;2;13-elo-12;1;4120294;4120013;;1;0;1
4363A;1;13-elo-12;1;4120295;4120012;;1;0;1
4363A;2;13-elo-01;1;4120294;4120013;;1;0;1
4364;1;12-elo-13;1;1291120;1291220;;1;0;1
4364;2;12-elo-13;1;4140206;4140204;;1;0;1
4400N;1;16-elo-10;1;4150205;4150023;;1;;1
4411;2;10-elo-15;1;1334144;1334127;;1;0;1
4415;1;15-elo-11;1;4210201;4210003;;1;0;1
4415;2;15-elo-11;1;4210204;4180011;;1;0;1
4415N;1;10-elo-15;1;4150260;4150023;;1;0;1
4415N;2;10-elo-15;1;4400232;4400002;;1;0;1
4421;2;10-elo-15;1;1334144;1334127;;1;0;1
4431;1;10-elo-15;1;4210203;4210027;;1;0;1
4431;2;10-elo-15;1;1334144;1334127;;1;0;1
4431N;1;10-elo-15;1;4150260;4150023;;1;0;1
4431N;2;10-elo-15;1;4170211;4170215;;1;0;1
4432;1;10-elo-15;1;4250205;4250207;;1;0;1
4432;2;10-elo-15;1;4250205;4250207;;1;0;1
4433;1;10-elo-15;1;4240203;4240001;;1;0;1
4433;2;10-elo-15;1;4240204;4240227;;1;0;1
4433K;1;10-elo-15;1;4250205;4250207;;1;0;1
4433K;2;10-elo-15;1;4240204;4240227;;1;0;1
4444;1;10-elo-15;1;4330214;4330216;;1;0;1
4444;2;10-elo-15;1;4330216;4330002;;1;0;1
4444T;1;10-elo-15;1;4330214;4330216;;1;0;1
4444T;2;10-elo-15;1;4330216;4330002;;1;0;1
4445;1;10-elo-15;1;4330214;4330216;;1;0;1
4445;2;10-elo-15;1;4330216;4330002;;1;0;1
4445T;1;10-elo-15;1;4330214;4330216;;1;0;1
4445T;2;10-elo-15;1;4330216;4330002;;1;0;1
4451;1;15-elo-11;1;4400233;4400207;;1;0;1
4451;2;15-elo-11;1;4400232;4400002;;1;0;1
4452;2;13-elo-12;1;1334144;1334127;;1;0;1
4452K;2;13-elo-12;1;1334144;1334127;;1;0;1
4453;2;13-elo-12;1;1334144;1334127;;1;0;1
4453Z;2;13-elo-12;1;1334144;1334127;;1;0;1
4474;1;01-joulu-10;1;4210203;4210027;;1;;1
4474;2;01-joulu-10;1;4210204;4180011;;1;0;1
4474A;1;01-joulu-10;1;4210203;4210027;;1;0;1
4474A;2;01-joulu-10;1;4210204;4180011;;1;0;1
4474AK;1;15-elo-11;1;4210201;4210003;;1;0;
4474AK;2;15-elo-11;1;4210204;4180011;;1;0;1
4474K;1;15-elo-11;1;4210203;4210027;;1;0;1
4474K;2;15-elo-11;1;4210204;4180011;;1;0;1
4474V;1;15-elo-04;1;4210203;4210027;;1;;1
4474V;2;15-elo-04;1;4210204;4180011;;1;0;1
4474VK;1;15-elo-11;1;4210203;4210027;;1;0;1
4474VK;2;15-elo-11;1;4210204;4180011;;1;0;1
4499;2;17-kesŠ-13;1;4150204;4150288;;1;0;1
4518;1;12-elo-13;1;1362141;1362019;;1;0;1
4518;2;12-elo-13;1;4940214;4940007;;1;0;1
4519;1;15-elo-11;1;1381201;1381101;;1;0;1
4519;2;15-elo-11;1;1381202;1381102;;1;0;1
4519A;1;12-marras-10;1;1453202;1453144;;1;0;1
4519A;2;12-marras-10;1;1381202;1381102;;1;0;1
4520;1;06-kesŠ-11;1;1381201;1381101;;1;0;1
4520;2;06-kesŠ-11;1;1381202;1381102;;1;0;1
4560;1;10-elo-15;1;1531115;1531121;;2;0;1
4560;2;10-elo-15;1;1381102;1381104;;1;0;1
4561;1;10-elo-15;1;1381101;1382127;;1;0;1
4561;2;10-elo-15;1;1381102;1381104;;1;0;1
4562;1;06-kesŠ-11;1;1473221;1473223;;1;;1
4562;2;06-kesŠ-11;1;1473118;1473017;;1;0;1
4562K;1;06-kesŠ-11;1;1473221;1473223;;1;;1
4562K;2;06-kesŠ-11;1;1473118;1473017;;1;0;1
4562N;1;02-syys-15;1;4610245;4610013;;2;0;1
4562N;2;02-syys-15;1;4610249;4610013;;2;0;1
4571;1;10-elo-15;1;4400234;4400004;;1;0;1
4571;2;10-elo-15;1;4150265;4150022;;2;0;1
4572;1;10-elo-15;1;4940215;4940213;;1;0;1
4572;2;10-elo-15;1;4410208;4410010;;1;0;1
4572K;1;10-elo-15;1;4940215;4940213;;1;0;1
4572K;2;10-elo-15;1;4410208;4410010;;1;0;1
4574;1;10-elo-15;1;4700229;4700006;;1;0;1
4574;2;10-elo-15;1;4410208;4410010;;1;0;1
4575;1;10-elo-15;1;4520237;4520045;;1;0;1
4575;2;10-elo-15;1;4410223;4410225;;1;0;1
4576;1;10-elo-15;1;4520265;4520269;;1;0;1
4576;2;10-elo-15;1;4520236;4520268;;1;0;1
4577;1;15-elo-11;1;1381103;1381105;;1;0;1
4577;2;15-elo-11;1;1401132;1401107;;1;0;1
4587;1;10-elo-15;1;4930221;4930011;;2;0;1
4587;2;10-elo-15;1;4810240;4810021;;2;0;1
4611;1;15-elo-11;1;4610215;4610014;;1;;1
4611;2;15-elo-11;1;4610214;4610004;;1;;1
4611B;1;10-elo-15;1;1401114;1403214;;1;0;1
4611B;2;10-elo-15;1;1401132;1401107;;1;0;1
4611N;1;08-marras-10;1;4610215;4610014;;1;;1
4611N;2;08-marras-10;1;4610214;4610004;;1;;1
4611Z;1;15-elo-11;1;4610215;4610014;;1;;1
4611Z;2;15-elo-11;1;4610214;4610004;;1;;1
4612;1;13-elo-12;1;4510246;4510008;;1;0;1
4612;2;13-elo-12;1;4510234;4520032;;1;0;1
4612K;1;13-elo-12;1;4510246;4510008;;1;0;1
4612K;2;13-elo-12;1;4510234;4520032;;1;0;1
4615;2;18-kesŠ-12;1;4530251;4530027;;1;0;1
4616;1;09-syys-15;1;4510216;4510255;;1;0;1
4616;2;09-syys-15;1;4510201;4510002;;1;0;1
4617;2;16-marras-15;1;4530251;4530027;;1;0;1
4620;2;18-kesŠ-12;1;4530251;4530027;;1;0;1
4621;1;10-elo-15;1;4510246;4510008;;1;0;1
4621;2;10-elo-15;1;4510234;4520032;;1;0;1
4623;1;12-elo-13;1;4650207;4650003;;1;0;1
4623;2;12-elo-13;1;4650208;4650007;;1;0;1
4623Z;1;12-elo-13;1;4650207;4650003;;1;0;1
4623Z;2;12-elo-13;1;4650208;4650007;;1;0;1
4624;1;10-elo-15;1;4700209;4700002;;1;0;1
4624;2;10-elo-15;1;4700210;4700003;;1;0;1
4631;1;10-elo-15;1;4700209;4700002;;1;0;1
4631;2;10-elo-15;1;4810202;4810229;;2;0;1
4700N;1;15-elo-11;1;4610202;4610012;;1;0;1
4710N;1;15-elo-11;1;4810239;4810022;;1;0;1
4711;1;10-elo-15;1;4940215;4940213;;1;0;1
4711;2;10-elo-15;1;4940292;4940010;;1;0;1
4711K;1;10-elo-15;1;4940215;4940213;;1;0;1
4711K;2;10-elo-15;1;4940292;4940010;;1;0;1
4717;1;10-elo-15;1;4940292;4940010;;1;;1
4717;2;10-elo-15;1;4940214;4940007;;1;0;1
4717A;1;10-elo-15;1;4940292;4940010;;1;0;1
4717A;2;10-elo-15;1;1414148;1414146;;1;0;1
4717N;1;10-elo-15;1;4940292;4940010;;1;;1
4717N;2;10-elo-15;1;4940214;4940007;;1;0;1
4719K;1;10-elo-15;1;4900203;4900004;;1;0;1
4719K;2;10-elo-15;1;4900203;4900004;;1;0;1
4724N;1;10-elo-15;1;4610251;4610013;;1;0;1
4724N;2;10-elo-15;1;4700210;4700003;;1;0;1
4730;1;15-elo-11;1;4810239;4810022;;1;0;1
4730;2;15-elo-11;1;4810240;4810021;;1;0;1
4730P;1;15-elo-11;1;4810239;4810022;;1;0;
4730P;2;15-elo-11;1;4810240;4810021;;1;;
4731;1;15-elo-11;1;4810203;4810228;;1;;1
4731;2;15-elo-11;1;4810202;4810229;;1;;1
4731N;1;15-elo-11;1;4810203;4810228;;1;;1
4731N;2;15-elo-11;1;4810202;4810229;;1;;1
4732;1;12-elo-13;1;1362141;1362019;;1;0;1
4734;1;12-elo-13;1;1362141;1362019;;1;0;1
4734N;1;12-elo-13;1;1362141;1362019;;1;0;1
4735;1;10-elo-15;1;4700210;4700003;;2;0;1
4735;2;10-elo-15;1;4810202;4810229;;2;0;1
4736;1;10-elo-15;1;4700209;4700002;;1;0;1
4736;2;10-elo-15;1;4810239;4810022;;1;0;1
4736A;1;10-elo-15;1;4700209;4700002;;1;0;1
4736A;2;10-elo-15;1;4810239;4810022;;1;0;1
4739;1;10-elo-15;1;4810239;4810022;;2;0;1
4739;2;10-elo-15;1;4810240;4810021;;2;0;1
4740;1;12-elo-13;1;1362141;1362019;;1;0;1
4740A;2;12-elo-13;1;4940229;4940008;;1;0;1
4741;1;12-elo-13;1;1362141;1362019;;1;0;1
4741;2;12-elo-13;1;4940214;4940007;;1;0;1
4741K;1;12-elo-13;1;1362141;1362019;;1;0;1
4741K;2;12-elo-13;1;4940214;4940007;;1;0;1
4741N;1;12-elo-13;1;1362141;1362019;;1;0;1
4741N;2;12-elo-13;1;4940214;4940007;;1;0;1
4742;1;12-elo-13;1;1362141;1362019;;1;0;1
4742;2;12-elo-13;1;4970208;4970206;;1;0;1
5510;1;07-helmi-11;1;4150204;4150288;;1;;1
5510;2;07-helmi-11;1;2112262;2111015;;1;;1
5510B;1;01-kesŠ-08;1;4110201;4110008;;1;;1
5510B;2;13-elo-12;1;4110210;4110008;;1;;1
5530;1;17-kesŠ-13;1;4150204;4150288;;1;0;1
5530;2;17-kesŠ-13;1;2143218;100003;;1;0;1
5532;1;15-elo-11;1;4140244;4140035;;1;0;1
5532;2;15-elo-11;1;4140245;4140006;;1;0;1
5532K;1;15-elo-11;1;4140244;4140035;;1;0;1
5532K;2;15-elo-11;1;4140245;4140006;;1;0;1
5535;1;17-kesŠ-13;1;4170242;4170006;;1;0;1
5535;2;17-kesŠ-13;1;2712215;2712003;;1;0;1
5565;1;10-elo-15;1;4150264;4150027;;1;0;1
5565;2;10-elo-15;1;2143218;100003;;1;0;1
5566;1;10-elo-15;1;2712223;2712221;;1;0;1
5566;2;10-elo-15;1;2712215;2712003;;1;0;1
6171A;1;15-kesŠ-15;1;6040295;6040053;;2;0;1
6171A;2;15-kesŠ-15;1;6040291;6040053;;2;0;1
6171K;1;15-kesŠ-15;1;6040295;6040053;;2;0;1
6171K;2;15-kesŠ-15;1;6040291;6040053;;2;0;1
6171V;1;15-kesŠ-15;1;6040295;6040053;;2;0;1
6171V;2;15-kesŠ-15;1;6040291;6040053;;2;0;1
6172;1;15-kesŠ-15;1;6040293;6040053;;2;0;1
6172;2;15-kesŠ-15;1;6040291;6040053;;2;0;1
6172Z;1;15-kesŠ-15;1;6040293;6040053;;2;0;1
6172Z;2;15-kesŠ-15;1;6040296;6040053;;2;0;1
6173;1;15-kesŠ-15;1;6040293;6040053;;2;0;1
6173;2;15-kesŠ-15;1;6040291;6040053;;2;0;1
6173Z;1;15-kesŠ-15;1;6040293;6040053;;2;0;1
6173Z;2;15-kesŠ-15;1;6040296;6040053;;2;0;1
6174Z;1;15-kesŠ-15;1;6040292;6040053;;2;0;1
6174Z;2;15-kesŠ-15;1;6040296;6040053;;2;0;1
6182;1;20-kesŠ-16;1;6040295;6040053;;1;0;1
6243;1;11-elo-14;1;2642205;2642001;;1;0;1
6243;2;11-elo-14;1;6170206;6170005;;1;0;1
6902;1;15-kesŠ-15;1;6040287;6040053;;2;0;1
6902;2;15-kesŠ-15;1;6040295;6040053;;2;0;1
6902K;1;15-kesŠ-15;1;6040287;6040053;;2;0;1
6902K;2;15-kesŠ-15;1;6040295;6040053;;2;0;1
6908;1;15-kesŠ-15;1;6170206;6170005;;1;0;1
6908;2;15-kesŠ-15;1;6170206;6170005;;1;0;1
7190K;1;11-elo-14;1;6040295;6040053;;2;0;1
7190K;2;11-elo-14;1;6040296;6040053;;2;0;1
7835K;1;04-kesŠ-12;1;1420215;1420217;;1;0;0
7941;1;01-heinŠ-14;1;4530240;4530015;;1;0;0
7941;2;01-heinŠ-14;1;4530240;4530229;;1;0;0
7983;1;11-elo-14;1;9222235;9222019;;1;0;1
7983;2;11-elo-14;1;9222234;9222019;;1;0;1
7988;1;11-elo-14;1;9222201;9222019;;2;0;1
7988;2;11-elo-14;1;9400209;9400006;;1;0;1
7989J;2;11-elo-14;1;9400209;9400006;;1;0;1
9005;1;15-elo-11;1;9040202;9040013;;1;0;1
9005;2;15-elo-11;1;9040208;9040013;;1;0;1
9005K;1;11-elo-14;1;9040202;9040013;;2;0;1
9005K;2;11-elo-14;1;9040208;9040013;;2;0;1
9008;1;11-elo-14;1;9040224;9040013;;2;0;1
9008;2;11-elo-14;1;9040208;9040013;;2;0;1
9008L;1;11-elo-14;1;9040224;9040013;;2;0;1
9008L;2;11-elo-14;1;9040208;9040013;;2;0;1
9008T;1;16-kesŠ-14;1;9040224;9040013;;2;0;1
9008T;2;16-kesŠ-14;1;9040208;9040013;;2;0;1
9633;1;15-elo-11;1;4880201;4880002;;1;0;1
9633;2;15-elo-11;1;4880202;4880204;;1;;1
9633A;1;15-elo-11;1;4810201;4810021;;1;0;
9633A;2;15-elo-11;1;9040220;9040013;;1;0;1
9633K;1;15-elo-11;1;4810228;4810001;;1;0;1
9633K;2;15-elo-11;1;4880202;4880204;;1;;1
9633N;1;15-elo-11;1;4810201;4810021;;1;0;
9633N;2;15-elo-11;1;9040220;9040013;;1;0;1
9738;1;15-elo-11;1;9050206;9050014;;1;0;1
9738;2;15-elo-11;1;9040208;9040013;;1;0;1
9738B;1;15-elo-11;1;9040202;9040013;;1;0;1
9738B;2;15-elo-11;1;9040208;9040013;;1;0;1
9738BK;1;18-kesŠ-12;1;9050206;9050014;;1;0;1
9738BK;2;18-kesŠ-12;1;9040208;9040013;;1;0;1
9738K;1;15-elo-11;1;9050206;9050014;;1;0;1
9738K;2;15-elo-11;1;9040208;9040013;;1;0;1
9786;1;11-elo-14;1;9222201;9222019;;2;0;1
9786;2;11-elo-14;1;9222202;9222019;;2;0;1
9786K;1;11-elo-14;1;9222201;9222019;;2;0;1
9786K;2;11-elo-14;1;9222202;9222019;;2;0;1
9787;1;11-elo-14;1;9222201;9222019;;2;0;1
9787;2;11-elo-14;1;9222202;9222019;;2;0;1
9787A;1;11-elo-14;1;9222201;9222019;;2;0;1
9787A;2;11-elo-14;1;9400209;9400006;;1;0;1
9787A3;1;11-elo-14;1;9222201;9222019;;2;0;1
9787A4;2;11-elo-14;1;9400209;9400006;;1;0;1
9787AK;1;11-elo-14;1;9222201;9222019;;2;0;1
9787AK;2;11-elo-14;1;9400209;9400006;;1;0;1
9787K;1;11-elo-14;1;9222201;9222019;;2;0;1
9787K;2;11-elo-14;1;9222202;9222019;;2;0;1
9787K4;2;11-elo-14;1;9222202;9222019;;2;0;1
9787K6;2;11-elo-14;1;9400212;9200001;;1;0;1
9787K8;2;11-elo-14;1;9400209;9400006;;1;;1
9788;1;11-elo-14;1;9222235;9222019;;2;0;1
9788;2;11-elo-14;1;9222202;9222019;;2;0;1
9788K;1;11-elo-14;1;9222235;9222019;;2;0;1
9788K;2;11-elo-14;1;9222202;9222019;;2;0;1
9788K4;2;11-elo-14;1;9222202;9222019;;2;0;1
9788KV;1;10-elo-15;1;9222235;9222019;;2;;1
9973;1;15-elo-11;1;4700210;4700003;;1;0;1
9973;2;15-elo-11;1;9040230;9040220;;1;1;1
9973K;1;15-elo-11;1;4700210;4700003;;1;0;1
9973K;2;15-elo-11;1;9040220;9040013;;1;0;1
9973L;1;15-elo-11;1;4700210;4700003;;1;0;1
9973L;2;15-elo-11;1;9040230;9040220;;1;1;1
9984;1;11-elo-14;1;9222227;9222009;;1;0;1
9984;2;11-elo-14;1;9222228;9222008;;1;0;1
9984K;1;11-elo-14;1;9222227;9222009;;1;0;1
9984K;2;11-elo-14;1;9222228;9222008;;1;0;1
9986;2;11-elo-14;1;9227203;9227202;;1;0;1
9986 1;2;11-elo-14;1;9227203;9227202;;1;0;1
9987;1;11-elo-14;1;9400208;9400005;;1;0;1
9987;2;11-elo-14;1;9400209;9400006;;1;0;1
9987 1;1;11-elo-14;1;9400208;9400005;;1;0;1
9987 1;2;11-elo-14;1;9400209;9400006;;1;0;1
9989B;1;11-elo-14;1;9400208;9400005;;1;0;1
9989J;2;10-elo-15;1;9400209;9400006;;1;;1
9991;1;11-elo-14;1;9208240;9208236;;2;0;1
9991;2;11-elo-14;1;9208225;9208240;;2;0;1
9991 3;1;11-elo-14;1;9208240;9208236;;2;0;1
